
,SORTING ALGORITHM APPROXIMATE TIME-LENGTH
,(Each iteration uses a new random array - each sorting algorithm is tested on the same array)
,
,,,SORT TYPE and TIME (seconds)
,,,BUBBLE,,,,,SELECTION,,,,,INSERTION,,,,,MERGE,,,,,
,,SIZE,8,200,500,1000,10000,8,200,500,1000,10000,8,200,500,1000,10000,8,200,500,1000,10000,
,ITERATION,1,0.0,0.0,0.016436338424682617,0.04897904396057129,4.735846042633057,0.0,0.0,0.008268117904663086,0.023555994033813477,1.9481067657470703,0.0,0.0,0.0,0.0,0.009016990661621094,0.0,0.0,0.0,0.009253740310668945,0.03120708465576172
,,2,0.0,0.010053634643554688,0.006698131561279297,0.05025482177734375,4.5250372886657715,0.0,0.0,0.010015249252319336,0.013782978057861328,1.8920984268188477,0.0,0.0,0.0,0.0,0.007868766784667969,0.0,0.0,0.0,0.0,0.03343820571899414
,,3,0.0,0.004845857620239258,0.010547876358032227,0.05024409294128418,5.61457085609436,0.0010008811950683594,0.0019998550415039062,0.005638837814331055,0.0158233642578125,2.176903009414673,0.0020208358764648438,0.0,0.0,0.0,0.005296468734741211,0.0,0.0030286312103271484,0.0,0.0,0.029368162155151367
,,4,0.0,0.0015530586242675781,0.010103225708007812,0.0501859188079834,4.734122276306152,0.0,0.0,0.008134841918945312,0.01034092903137207,1.821728229522705,0.0,0.008042573928833008,0.0,0.0,0.003385782241821289,0.0,0.0,0.0,0.006514787673950195,0.027047157287597656
,,5,0.0,0.0,0.016837596893310547,0.049453020095825195,4.797136545181274,0.0020232200622558594,0.0,0.008036375045776367,0.011580467224121094,2.0569465160369873,0.0,0.0,0.004963874816894531,0.0010018348693847656,0.0018033981323242188,0.0,0.0,0.0,0.0,0.03266644477844238
,,6,0.0004343986511230469,0.0,0.015790939331054688,0.0489351749420166,4.771592855453491,0.0,0.0,0.013035058975219727,0.017535924911499023,1.8929495811462402,0.0,0.0,0.0,0.0,0.010002851486206055,0.00047206878662109375,0.0012102127075195312,0.0,0.0,0.027272462844848633
,,7,0.0012142658233642578,0.0,0.014481067657470703,0.038629770278930664,4.634896993637085,0.0,0.0,0.008170604705810547,0.018492937088012695,1.9864921569824219,0.0,0.0,0.0,0.0,0.004538297653198242,0.0005862712860107422,0.0,0.0,0.0,0.030695199966430664
,,8,0.004682064056396484,0.0021169185638427734,0.010103940963745117,0.050658464431762695,5.596786737442017,0.0,0.0,0.0,0.029862403869628906,2.133887529373169,0.0,0.0,0.0,0.0,0.006303310394287109,0.0015716552734375,0.0,0.0,0.0,0.03164267539978027
,,9,0.0,0.005445003509521484,0.011239051818847656,0.04977726936340332,4.921342134475708,0.0010104179382324219,0.001981019973754883,0.0038423538208007812,0.021053552627563477,2.1104259490966797,0.0,0.009847402572631836,0.0,0.0,0.0048830509185791016,0.0,0.0,0.0,0.0,0.03153276443481445
,,10,0.0049097537994384766,0.0002765655517578125,0.01687765121459961,0.04791378974914551,4.7550060749053955,0.0,0.008052349090576172,0.0,0.021361351013183594,1.9362800121307373,0.0,0.0,0.0,0.0,0.001390695571899414,0.0010957717895507812,0.001837015151977539,0.0,0.0055065155029296875,0.028423309326171875
,,0.0,0.0,0.0010335445404052734,0.0,0.0
